Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7913,CA-2016-167605,2016-04-28,2016-04-30,Second Class,RB-19570,FUR-FU-10001602,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.34,2.0,0.6,-31.86
7914,US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,OFF-ST-10003996,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.70,2.0,0.2,1.93
7915,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,TEC-MA-10003673,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.50,5.0,0.0,1668.21
7916,CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,TEC-AC-10004992,Steven Roelle,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3.0,0.0,8.11
7918,CA-2017-100783,2017-09-04,2017-09-08,Second Class,JK-16120,OFF-AR-10000380,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.38,1.0,0.2,3.80
7920,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,OFF-ST-10000943,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2.0,0.0,10.81
7921,CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,TEC-AC-10001090,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2.0,0.0,10.80
7922,CA-2017-107713,2017-03-13,2017-03-17,Standard Class,JB-16000,OFF-BI-10002026,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,Avery Arch Ring Binders,174.30,3.0,0.0,81.92
7923,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,TEC-PH-10000526,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,Vtech CS6719,383.96,5.0,0.2,38.40
7924,CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,OFF-BI-10004002,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3.0,0.7,-11.42
7925,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,OFF-BI-10002309,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4.0,0.0,10.71
7926,CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,OFF-LA-10003923,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.60,7.0,0.0,51.80
7927,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,TEC-AC-10003433,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3.0,0.0,1.34
7928,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,TEC-PH-10001363,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Technology,Phones,Apple iPhone 5S,569.99,1.0,0.0,171.00
7929,CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,FUR-FU-10000820,Katharine Harms,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3.0,0.0,9.17
7930,CA-2017-167549,2017-07-25,2017-07-27,First Class,EM-14200,FUR-TA-10004767,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,Safco Drafting Table,298.12,6.0,0.3,-4.26
7931,CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,OFF-AR-10001955,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,Office Supplies,Art,Newell 319,59.52,3.0,0.0,17.86
7932,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,FUR-CH-10004886,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3.0,0.2,23.03
7933,US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,OFF-PA-10003641,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,Xerox 1909,105.52,5.0,0.2,34.29
7934,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-EN-10003134,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Envelopes,Staple envelope,23.36,2.0,0.0,11.68
7935,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,TEC-PH-10002564,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3.0,0.2,9.00
7936,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-PA-10003893,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Paper,Xerox 1962,8.56,2.0,0.0,3.85
7937,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-BI-10000174,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3.0,0.2,4.87
7938,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-AP-10001058,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9.0,0.0,654.76
7939,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-ST-10001496,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3.0,0.0,140.55
7940,CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-BI-10004230,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.06,8.0,0.2,77.37
7941,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,FUR-CH-10001146,David Smith,Corporate,United States,San Diego,California,92037,West,Furniture,Chairs,"Global Task Chair, Black",81.42,2.0,0.2,-9.16
7942,CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,OFF-ST-10001590,David Smith,Corporate,United States,San Diego,California,92037,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.80,10.0,0.0,35.05
7943,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-BI-10003684,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.58,9.0,0.8,-59.37
7944,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-SU-10000946,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,Staple remover,44.69,7.0,0.2,5.03
7945,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-AR-10001615,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Art,Newell 34,31.74,2.0,0.2,2.38
7946,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-BI-10001597,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5.0,0.8,-65.57
7947,CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-BI-10001116,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.17,3.0,0.8,-5.07
7956,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,FUR-CH-10001190,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.17,4.0,0.2,-59.84
7957,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,OFF-FA-10002780,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Office Supplies,Fasteners,Staples,14.90,5.0,0.0,6.85
7958,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,OFF-AP-10004052,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.80,4.0,0.0,4.11
7959,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,FUR-FU-10004666,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.90,5.0,0.0,26.97
7960,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,FUR-TA-10004086,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Furniture,Tables,KI Adjustable-Height Table,206.35,3.0,0.2,5.16
7961,CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,TEC-PH-10000702,Greg Guthrie,Corporate,United States,Chico,California,95928,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.99,1.0,0.2,2.70
7962,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-ST-10002301,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5.0,0.2,-19.32
7963,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-BI-10001636,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.23,8.0,0.7,-16.19
7964,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-AP-10002684,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,4.0,0.2,48.63
7965,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-PA-10004609,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,Xerox 221,20.74,4.0,0.2,7.26
7966,CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-PA-10003309,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,Office Supplies,Paper,Xerox 211,41.47,8.0,0.2,14.52
7968,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,FUR-BO-10001567,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,3.0,0.7,-190.85
7969,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,TEC-PH-10002583,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,iOttie HLCRIO102 Car Mount,15.99,1.0,0.2,-3.00
7970,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,FUR-CH-10004853,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.78,1.0,0.2,13.59
7984,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,OFF-FA-10002975,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,Staples,15.12,5.0,0.2,4.91
7985,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,OFF-AR-10003481,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,Newell 348,7.87,3.0,0.2,0.89
7986,CA-2016-151498,2016-04-21,2016-04-24,First Class,DN-13690,OFF-BI-10004967,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,Round Ring Binders,8.32,5.0,0.2,2.81
7987,CA-2016-137939,2016-07-20,2016-07-23,Second Class,PJ-19015,TEC-PH-10003589,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5.0,0.0,43.18
7988,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,OFF-LA-10002945,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.20,4.0,0.0,11.59
7989,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,OFF-LA-10003537,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Labels,Avery 515,37.59,3.0,0.0,17.67
7990,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,OFF-ST-10002406,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Office Supplies,Storage,Pizazz Global Quick File,14.97,1.0,0.0,4.19
7991,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,TEC-AC-10003433,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2.0,0.0,0.89
7992,CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,OFF-BI-10002082,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.94,4.0,0.7,-26.62
7993,CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,TEC-AC-10000521,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,2.0,0.2,2.31
7997,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,TEC-AC-10004469,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5.0,0.0,87.89
7998,US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,FUR-TA-10001095,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,Furniture,Tables,Chromcraft Round Conference Tables,1673.18,12.0,0.2,20.91
8007,CA-2016-139808,2016-10-07,2016-10-11,Standard Class,MC-18100,OFF-FA-10001883,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12.0,0.0,0.93
8013,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,OFF-BI-10004519,Trudy Brown,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5.0,0.2,207.48
8014,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,TEC-AC-10002167,Trudy Brown,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.00,8.0,0.0,13.20
8015,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,OFF-FA-10000936,Trudy Brown,Consumer,United States,New York City,New York,10009,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1.0,0.0,1.48
8016,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,FUR-FU-10000732,Trudy Brown,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.0,0.0,6.03
8019,CA-2017-114804,2017-10-17,2017-10-19,Second Class,BF-11020,TEC-PH-10001700,Barry Französisch,Corporate,United States,Modesto,California,95351,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1.0,0.2,4.62
8020,CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,OFF-AP-10001962,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.90,10.0,0.0,20.98
8021,CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,OFF-PA-10001838,Nora Paige,Consumer,United States,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2.0,0.0,5.76
8030,CA-2016-166373,2016-10-21,2016-10-25,Standard Class,JF-15565,TEC-AC-10002323,Jill Fjeld,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6.0,0.2,-9.28
8031,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,FUR-FU-10004270,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.08,3.0,0.6,-10.96
8032,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,OFF-PA-10004621,Neoma Murray,Consumer,United States,Amarillo,Texas,79109,Central,Office Supplies,Paper,Xerox 212,25.92,5.0,0.2,9.07
8038,CA-2017-169012,2017-07-10,2017-07-14,Standard Class,BF-11275,OFF-AP-10003278,Beth Fritzler,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3.0,0.0,10.90
8039,CA-2017-109393,2017-06-30,2017-07-02,Second Class,JC-15775,FUR-BO-10003966,John Castell,Consumer,United States,Los Angeles,California,90032,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.00,3.0,0.2,5.13
8040,CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,FUR-CH-10004698,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.70,6.0,0.2,38.87
8041,CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,OFF-ST-10000025,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6.0,0.0,34.35
8042,CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,TEC-AC-10000682,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2.0,0.0,11.61
8043,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,TEC-AC-10001772,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4.0,0.0,24.91
8044,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,FUR-FU-10001379,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,2138,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1.0,0.0,11.76
8045,CA-2017-165008,2017-09-15,2017-09-17,Second Class,DO-13645,OFF-BI-10002794,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9.0,0.2,106.96
8046,CA-2016-145611,2016-09-20,2016-09-24,Standard Class,HA-14905,OFF-AP-10001005,Helen Abelman,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5.0,0.0,129.77
8047,CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,OFF-BI-10000201,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3.0,0.7,-1.48
8048,CA-2017-130834,2017-11-03,2017-11-06,Second Class,JM-16195,OFF-PA-10003673,Justin MacKendrick,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.27,3.0,0.2,5.29
8049,CA-2016-168543,2016-07-03,2016-07-07,Standard Class,DK-13225,OFF-AP-10000938,Dean Katz,Corporate,United States,New York City,New York,10035,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7.0,0.0,197.92
8054,CA-2017-152205,2017-09-28,2017-10-05,Standard Class,SF-20965,OFF-BI-10004094,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.66,1.0,0.7,-1.86
8063,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,TEC-PH-10000586,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,AT&T SB67148 SynJ,263.96,4.0,0.0,71.27
8064,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,TEC-PH-10003811,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3.0,0.0,100.79
8065,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,OFF-PA-10004983,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,Xerox 23,12.96,2.0,0.0,6.22
8066,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,OFF-ST-10003479,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3.0,0.0,5.84
8067,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,OFF-BI-10004318,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2.0,0.2,89.95
8070,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-ST-10002743,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56,5.0,0.2,-107.96
8071,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,FUR-FU-10002116,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5.0,0.6,-187.38
8072,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,FUR-CH-10003199,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.74,4.0,0.3,-26.64
8073,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-AR-10003158,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.74,4.0,0.2,2.23
8074,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-BI-10000301,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,GBC Instant Report Kit,6.47,5.0,0.8,-9.71
8075,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-BI-10000343,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.75,14.0,0.8,-22.68
8076,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-AP-10004708,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2.0,0.8,-38.82
8080,US-2016-164945,2016-11-22,2016-11-27,Standard Class,CA-12055,OFF-BI-10001524,Cathy Armstrong,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.27,8.0,0.2,47.00
8086,CA-2016-105753,2016-10-20,2016-10-26,Standard Class,LC-16960,FUR-FU-10000246,Lindsay Castell,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,Aluminum Document Frame,61.10,5.0,0.0,18.33
8087,CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,OFF-AP-10000252,Jack Lebron,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3.0,0.2,5.27
8088,CA-2016-106621,2016-09-29,2016-10-01,Second Class,DM-12955,OFF-AR-10002375,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,Office Supplies,Art,Newell 351,10.50,4.0,0.2,1.18
8093,CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,OFF-AR-10002818,Sharelle Roach,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.90,5.0,0.0,32.97
8094,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,FUR-FU-10001940,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,Staple-based wall hangings,23.88,3.0,0.0,10.51
8095,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,OFF-PA-10003883,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.20,4.0,0.0,12.05
8096,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,OFF-PA-10002787,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,Xerox 227,12.96,2.0,0.0,6.22
8097,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,TEC-AC-10000991,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5.0,0.0,32.89
8098,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,OFF-ST-10003058,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5.0,0.0,34.29
8099,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,OFF-PA-10004239,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Paper,Xerox 1953,4.28,1.0,0.0,1.93
8100,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,TEC-AC-10003038,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3.0,0.0,5.10
8101,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,TEC-MA-10000984,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045,West,Technology,Machines,Okidata MB760 Printer,3357.60,3.0,0.2,377.73
8106,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,FUR-BO-10001601,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.07,1.0,0.3,-17.03
